ride_id,pickup,destination,date,time,distance,vehicleType,base_fare,traffic,weather,final_fare
6f99b233-879e-4057-8ded-7cb2ae44a798,"Adajan, Surat","CG Road, Ahmedabad",2024-02-24,13:56,31.8,auto,477.0,Medium,Stormy,577.17
63b4d129-6aa3-4976-9750-45bfd24ce21b,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-01-26,09:35,4.5,bike,45.0,High,Stormy,59.4
c5576c05-9eb8-42e7-8a91-41825c6523c5,"Gota, Ahmedabad","Khambhaliya, Jamnagar",2024-08-05,18:24,24.4,moto,488.0,Medium,Stormy,590.48
511254c5-63c1-4ca0-b537-509b4b88483f,Nadiad Bus Stand,Jamnagar Railway Station,2024-06-04,10:47,27.0,moto,540.0,High,Clear,648.0
7a14aec2-b160-4624-a11c-dd1720f74f03,Nadiad Bus Stand,Surat Airport,2024-02-10,23:12,27.7,moto,554.0,High,Clear,664.8
e3998599-01e2-4740-b59d-9a547c40adf5,Surat Airport,Jamnagar Railway Station,2024-04-10,18:00,11.7,bike,117.0,Medium,Clear,128.7
9b4de355-8832-4c0b-9695-6402290c8a78,"Gota, Ahmedabad","CG Road, Ahmedabad",2024-05-18,07:00,11.1,bike,111.0,Low,Clear,111.0
287229b7-d0a8-44df-b481-150df4a27e69,"Gota, Ahmedabad","Adajan, Surat",2024-09-08,00:41,24.9,moto,498.0,Medium,Stormy,602.58
17f4b913-72d9-4ebc-aee1-d358daf4d410,Nadiad Bus Stand,Surat Airport,2024-02-03,17:42,1.5,bike,15.0,Medium,Stormy,18.15
6182a413-3de8-4c0d-b051-a2f42591602e,Jamnagar Railway Station,Ahmedabad Railway Station,2024-03-21,16:51,35.1,moto,702.0,Low,Clear,702.0
f140331c-3f0d-4306-a58e-bf57752ff0a0,Ahmedabad Railway Station,Jamnagar Railway Station,2024-08-16,07:45,23.1,auto,346.5,Medium,Rainy,400.21
476eca9d-9496-42a4-bd11-2057c1fe4a35,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-06-09,06:58,38.6,auto,579.0,Medium,Stormy,700.59
d395955b-497f-43bb-a7cb-bc3d35ad9f95,"CG Road, Ahmedabad",Ahmedabad Railway Station,2024-10-26,10:28,38.3,auto,574.5,Low,Stormy,631.95
7d0bfec0-2fa2-4715-b56f-b7d397a1dfe2,"Khambhaliya, Jamnagar","Adajan, Surat",2024-04-08,16:32,6.7,bike,67.0,Low,Rainy,70.35
3fcfb0b0-f1a4-40e7-9c4b-63cd357e5fbb,"Adajan, Surat",Nadiad Junction,2024-11-26,21:34,32.2,moto,644.0,Medium,Stormy,779.24
27041d65-5d4b-46a9-8fb9-d9555dda4ba1,"CG Road, Ahmedabad",Nadiad Bus Stand,2024-12-10,21:07,1.5,bike,15.0,Low,Stormy,16.5
121815c1-178d-4028-9b07-43fe69809101,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-08-25,04:06,14.4,bike,144.0,Low,Clear,144.0
a3a7e987-a04c-4e56-9102-9ee2de1e9cc8,"Varachha, Surat",Ahmedabad Railway Station,2024-09-03,22:59,24.6,moto,492.0,Low,Stormy,541.2
d755ab55-62c5-4452-bc17-ced4654c65f2,"Gota, Ahmedabad","CG Road, Ahmedabad",2024-12-26,19:44,11.8,bike,118.0,High,Clear,141.6
d8bb36d6-49c6-4840-a43b-364c4ac05dcd,"Varachha, Surat","Gota, Ahmedabad",2024-09-04,21:08,29.7,moto,594.0,High,Rainy,748.44
d9d762eb-dee4-43cb-8575-3c7a3be27fb6,Nadiad Junction,"Adajan, Surat",2024-06-03,22:52,7.7,auto,115.5,Low,Clear,115.5
d5d08a49-0531-4bc3-9240-b8b757bc9bec,"Varachha, Surat",Nadiad Junction,2024-11-06,23:16,1.7,bike,17.0,Low,Rainy,17.85
23184b02-bbcb-4375-9e9f-057922f686e5,Jamnagar Railway Station,Nadiad Junction,2024-02-22,09:25,36.8,auto,552.0,High,Clear,662.4
e9d20ec1-e2df-4747-969c-c721764072e0,Surat Airport,Nadiad Bus Stand,2024-09-30,07:17,49.0,moto,980.0,Low,Rainy,1029.0
3492fed9-899b-4480-9fdb-5361933b34fa,"Khambhaliya, Jamnagar","Varachha, Surat",2024-02-01,13:21,9.1,bike,91.0,High,Stormy,120.12
7990d218-0809-4d47-b681-02468856c03c,Jamnagar Railway Station,"CG Road, Ahmedabad",2024-03-08,12:03,14.8,bike,148.0,High,Rainy,186.48
0ea3c8b8-a718-47a7-a67b-1cb1cd49ea7c,"CG Road, Ahmedabad",Jamnagar Railway Station,2024-07-15,07:03,33.9,auto,508.5,Low,Rainy,533.93
e175506b-d8f5-4916-a517-dfbe8b4fbd8e,Jamnagar Railway Station,"Varachha, Surat",2024-10-04,20:21,13.8,auto,207.0,Low,Clear,207.0
e2655075-4270-494a-bf09-90ee30e70d4f,"Adajan, Surat",Ahmedabad Railway Station,2024-03-25,08:38,1.3,bike,13.0,Medium,Clear,14.3
7ab73053-c858-4aff-8746-06eead926ea5,"CG Road, Ahmedabad",Surat Airport,2024-08-14,03:35,17.1,bike,171.0,Medium,Rainy,197.51
e08e3358-c414-4a74-9679-eb1dfdc132d5,"Khambhaliya, Jamnagar","Adajan, Surat",2024-01-13,18:19,3.4,bike,34.0,Low,Rainy,35.7
ffc296a2-303a-4c23-8909-2591db808fa2,"Varachha, Surat",Jamnagar Railway Station,2024-01-01,18:40,24.2,auto,363.0,High,Clear,435.6
1edf698a-c11d-4e78-b0ee-88c906ef6ae6,"Varachha, Surat",Nadiad Bus Stand,2024-09-24,13:56,37.9,auto,568.5,High,Rainy,716.31
a8a6b688-a630-47f7-b4fb-16c39167cf65,Nadiad Junction,"Varachha, Surat",2024-11-12,07:01,18.8,auto,282.0,Medium,Rainy,325.71
286aadf1-e594-4332-b119-010fe359594d,Ahmedabad Railway Station,"Adajan, Surat",2024-03-04,00:35,1.2,bike,12.0,High,Rainy,15.12
8201b8a0-4845-45ab-a707-5ba151238814,"Gota, Ahmedabad",Nadiad Bus Stand,2024-04-21,14:17,4.1,bike,41.0,High,Rainy,51.66
14986136-6915-4ab9-8eb3-f1cc9748f8b4,"CG Road, Ahmedabad","Varachha, Surat",2024-04-27,06:55,35.3,moto,706.0,Medium,Rainy,815.43
94eeac72-f828-451a-8619-4a6908c4b783,"CG Road, Ahmedabad","Varachha, Surat",2024-05-15,13:44,40.1,moto,802.0,High,Stormy,1058.64
d32093d7-2374-4f42-9e8b-09d416c16887,"Varachha, Surat",Surat Airport,2024-08-26,13:26,29.2,moto,584.0,Medium,Clear,642.4
3077ff03-59b1-4e3a-a020-4353ee372a37,Ahmedabad Railway Station,"Adajan, Surat",2024-04-03,10:57,28.6,auto,429.0,Low,Stormy,471.9
4830a318-a9c2-45a6-a9d6-24c2c879d6e5,"CG Road, Ahmedabad","Adajan, Surat",2024-11-15,04:47,32.5,moto,650.0,High,Clear,780.0
ed0b6f83-e7e0-4331-b504-0a4523eab615,"Khambhaliya, Jamnagar","Varachha, Surat",2024-03-18,21:47,23.5,moto,470.0,Low,Clear,470.0
4e014d7c-61be-40a0-893f-1014ebbae789,"Khambhaliya, Jamnagar",Nadiad Junction,2024-03-17,11:17,10.8,bike,108.0,Medium,Stormy,130.68
ed2b6ce7-1dfd-4ebe-86f8-54544383c481,Nadiad Bus Stand,Nadiad Junction,2024-03-11,10:12,6.6,bike,66.0,High,Clear,79.2
b4c8071f-d7aa-478c-986b-3ff7a3c97a4e,Ahmedabad Railway Station,"CG Road, Ahmedabad",2024-10-30,20:42,43.2,moto,864.0,Low,Rainy,907.2
01a897ea-5ab0-48b9-ab0f-956ca5a3a107,Jamnagar Railway Station,"Gota, Ahmedabad",2024-11-20,11:17,15.1,bike,151.0,Low,Rainy,158.55
4fea0d46-5a5c-4b0e-a7c3-770089fc7738,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-05-19,03:24,27.6,auto,414.0,High,Rainy,521.64
f33e3909-1dba-4899-8771-40e7b269fc84,Nadiad Junction,"Varachha, Surat",2024-08-10,06:03,5.9,bike,59.0,Medium,Clear,64.9
d4f8acd5-8111-41e9-a691-6e2e501533a3,"Varachha, Surat","CG Road, Ahmedabad",2024-05-26,19:23,40.1,moto,802.0,High,Clear,962.4
a66a6fd4-2f2f-4d37-99ba-2ffc062e8a54,"Varachha, Surat","Khambhaliya, Jamnagar",2024-10-20,00:25,32.6,auto,489.0,Medium,Clear,537.9
4a6e56c6-542f-4327-92a0-82308d4870c4,Ahmedabad Railway Station,"Varachha, Surat",2024-09-25,20:12,21.1,auto,316.5,High,Rainy,398.79
d668ad76-282d-403f-8be8-1b018f70313f,"Adajan, Surat","Gota, Ahmedabad",2024-07-28,23:09,31.3,auto,469.5,Medium,Stormy,568.1
58787843-ae0c-4e07-8aa8-1b45cfb0582e,Nadiad Bus Stand,Surat Airport,2024-06-09,18:08,2.6,bike,26.0,Medium,Rainy,30.03
a97314ea-8971-4b91-8968-dce34cd03e24,"Adajan, Surat","Gota, Ahmedabad",2024-01-06,02:38,26.5,moto,530.0,Low,Clear,530.0
8ca852c8-74a2-4a9a-bc2e-43ef31a97f02,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-11-20,16:23,35.1,auto,526.5,High,Clear,631.8
6966981c-051f-4795-bd32-e58a796bceb7,Nadiad Bus Stand,Ahmedabad Railway Station,2024-02-22,19:29,4.4,bike,44.0,Medium,Rainy,50.82
840c00d8-70bb-4a5d-81aa-50bff1f33654,"Varachha, Surat",Jamnagar Railway Station,2024-04-14,01:08,47.6,moto,952.0,High,Clear,1142.4
5c373707-b858-4bd9-b1fa-dae065f34a5d,"Khambhaliya, Jamnagar",Nadiad Junction,2024-06-03,04:45,25.8,moto,516.0,Medium,Rainy,595.98
df6befff-9ca8-44a6-92e8-91347ece57ea,"CG Road, Ahmedabad","Khambhaliya, Jamnagar",2024-05-07,07:01,39.5,auto,592.5,High,Rainy,746.55
596d5657-7a3e-41e7-8cab-42d3a1cbcd7c,Nadiad Bus Stand,"CG Road, Ahmedabad",2024-12-23,23:46,12.4,bike,124.0,Medium,Rainy,143.22
2dccf726-43da-44c8-a2b1-f6f827d4a90b,"CG Road, Ahmedabad",Surat Airport,2024-09-14,23:47,12.8,bike,128.0,High,Rainy,161.28
7678442d-7710-4624-a374-d44e22ef5960,"Adajan, Surat","Varachha, Surat",2024-04-30,02:25,45.7,moto,914.0,Low,Stormy,1005.4
cd293585-5cec-4e9f-b96c-0f7309633c23,Nadiad Bus Stand,Jamnagar Railway Station,2024-03-21,17:14,7.8,bike,78.0,Low,Rainy,81.9
1bd183eb-2a8e-42ed-887e-e53f8a3d3d97,Nadiad Bus Stand,Nadiad Junction,2024-10-29,19:36,9.0,bike,90.0,Low,Clear,90.0
a1faff1e-02f8-4d62-8acd-ab0723db8453,"Adajan, Surat",Nadiad Bus Stand,2024-11-21,01:54,23.9,auto,358.5,Medium,Stormy,433.79
88643d89-2c66-4bae-b6aa-8e4137957bd8,"Varachha, Surat",Ahmedabad Railway Station,2024-05-10,06:19,15.7,auto,235.5,Medium,Rainy,272.0
134104e3-7474-48e0-9a1c-b284092cde3b,"Adajan, Surat",Nadiad Bus Stand,2024-06-20,16:21,13.1,bike,131.0,Medium,Stormy,158.51
b792630d-8042-45c4-ae83-ff58714e8288,"Gota, Ahmedabad",Nadiad Bus Stand,2024-11-15,22:47,28.5,moto,570.0,Low,Stormy,627.0
f1a2c414-d3de-41b1-9309-577d9003f82a,Jamnagar Railway Station,Nadiad Bus Stand,2024-04-04,06:55,46.1,moto,922.0,High,Clear,1106.4
354947ed-96d8-4303-998a-1996aa212af1,"Khambhaliya, Jamnagar","Varachha, Surat",2024-08-07,14:43,21.1,moto,422.0,Low,Rainy,443.1
2af6434a-e7ae-4305-9178-7e4448a802a8,Jamnagar Railway Station,"Adajan, Surat",2024-10-27,01:13,42.9,moto,858.0,Medium,Rainy,990.99
fdb67f1f-27b3-4087-ab55-b7c8338b39c5,Ahmedabad Railway Station,Surat Airport,2024-06-20,21:25,10.8,auto,162.0,Low,Stormy,178.2
4747617e-5855-4720-ab29-20dbcb0fc45e,"Adajan, Surat",Nadiad Bus Stand,2024-02-16,08:38,33.0,auto,495.0,Low,Stormy,544.5
25c6608e-ac2a-4b23-aa11-913669e4ece0,Surat Airport,Nadiad Junction,2024-04-28,12:22,23.4,auto,351.0,Low,Stormy,386.1
ae081ecd-577a-4c85-8f7e-fc7b8d476859,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-04-30,14:43,50.0,moto,1000.0,Medium,Stormy,1210.0
30fc779a-9d23-462a-b1ad-e4e5431cc60b,Nadiad Bus Stand,Ahmedabad Railway Station,2024-08-13,03:00,37.4,auto,561.0,Medium,Rainy,647.96
c008f127-32ce-457f-a47e-d9d7f6b46dfb,"Varachha, Surat","Khambhaliya, Jamnagar",2024-11-24,22:52,23.9,moto,478.0,Low,Stormy,525.8
dc877758-f515-4d46-bdb4-17675ff04c3e,"Adajan, Surat",Jamnagar Railway Station,2024-07-18,09:31,14.8,bike,148.0,Medium,Stormy,179.08
4fca5117-93da-4631-83a1-b127b03a209b,Ahmedabad Railway Station,Jamnagar Railway Station,2024-03-13,17:07,18.3,auto,274.5,High,Rainy,345.87
4d31e111-d372-4b80-bf4a-9ff9916e00fc,"Varachha, Surat",Nadiad Junction,2024-12-17,21:43,8.0,auto,120.0,Medium,Rainy,138.6
40d7a004-9557-4f0f-bf98-ad39c0152835,"CG Road, Ahmedabad",Nadiad Junction,2024-06-18,10:29,43.8,moto,876.0,High,Stormy,1156.32
4835ce50-c862-4b39-8f90-c913651a89ab,Nadiad Junction,"Varachha, Surat",2024-03-28,06:17,36.0,moto,720.0,Medium,Clear,792.0
5ee7f71d-5910-48e8-b142-585ce0357873,Nadiad Junction,Surat Airport,2024-03-12,01:33,22.4,auto,336.0,Medium,Clear,369.6
8ba5a760-9bb5-4e7e-b4ae-7728140213b8,Surat Airport,Nadiad Bus Stand,2024-11-05,10:30,15.9,bike,159.0,Medium,Clear,174.9
e3204750-a443-4a2c-9585-1df8c9c380a6,Surat Airport,Ahmedabad Railway Station,2024-11-24,09:58,26.7,moto,534.0,Medium,Clear,587.4
21d0027a-1b0b-4c42-a494-c5ccc487ae73,"Adajan, Surat",Ahmedabad Railway Station,2024-11-14,22:41,31.4,moto,628.0,Medium,Clear,690.8
b77105fc-ccfa-4258-84a8-538d5592df09,"CG Road, Ahmedabad","Khambhaliya, Jamnagar",2024-04-17,02:56,32.4,moto,648.0,Medium,Clear,712.8
401c9e2a-e847-4d74-bbfe-eb17319af277,"Khambhaliya, Jamnagar","Gota, Ahmedabad",2024-07-07,17:44,38.1,auto,571.5,High,Clear,685.8
996bcbc1-a98f-49c9-beca-a1c841b1ac52,Nadiad Junction,"Khambhaliya, Jamnagar",2024-11-10,00:19,40.5,moto,810.0,High,Rainy,1020.6
b1faee2b-a36f-49c2-a5bd-79b60181cff2,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-12-14,08:18,47.7,moto,954.0,High,Rainy,1202.04
54a7b500-a931-4693-9fa9-fefc8165701a,"Khambhaliya, Jamnagar",Jamnagar Railway Station,2024-05-10,09:06,7.5,bike,75.0,Medium,Clear,82.5
15059d19-f50c-4439-ac4d-aaf2c1493d4f,Nadiad Bus Stand,Jamnagar Railway Station,2024-08-26,13:00,14.8,bike,148.0,Low,Stormy,162.8
8263f296-413d-4fed-a0c2-0b2f4eadb665,Nadiad Bus Stand,Nadiad Junction,2024-04-22,11:48,29.6,auto,444.0,Medium,Stormy,537.24
0d694160-a2d9-47f1-ab38-b1bd67f5b72e,Jamnagar Railway Station,Ahmedabad Railway Station,2024-08-21,13:18,18.4,bike,184.0,Low,Clear,184.0
d4e87d00-4fb6-4710-ad57-1acdf67b754d,Jamnagar Railway Station,"Adajan, Surat",2024-08-26,22:55,14.1,auto,211.5,Medium,Clear,232.65
038a5669-63bb-4835-828d-573d2a812a10,"CG Road, Ahmedabad",Nadiad Junction,2024-07-16,13:28,37.1,auto,556.5,Medium,Clear,612.15
3652d0d3-f230-4549-82d5-74d741d83b9f,Jamnagar Railway Station,Ahmedabad Railway Station,2024-01-25,02:28,11.6,bike,116.0,Medium,Stormy,140.36
91c5e29f-f30e-4184-a1e1-2921c0f7b575,"Adajan, Surat","CG Road, Ahmedabad",2024-05-23,06:00,3.9,auto,58.5,High,Stormy,77.22
f16b0555-23e2-4f1b-a23e-8e9cfe21e3c7,Ahmedabad Railway Station,"CG Road, Ahmedabad",2024-03-25,17:29,46.1,moto,922.0,Medium,Rainy,1064.91
8a282e96-0fbd-4442-a3da-110ef4572d08,Surat Airport,Nadiad Bus Stand,2024-06-22,06:13,17.6,bike,176.0,Medium,Clear,193.6
e30bc6d3-58c2-47e8-86f9-ba20e6c83c7f,"Varachha, Surat",Jamnagar Railway Station,2024-06-20,08:07,24.8,auto,372.0,High,Stormy,491.04
5ae63432-62c5-4619-9c60-fd79401adbc5,Nadiad Junction,"Khambhaliya, Jamnagar",2024-01-19,06:56,39.4,auto,591.0,Medium,Rainy,682.61
2c2067ae-a872-4abf-bc55-9db987d8b0e0,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-10-04,10:46,16.4,bike,164.0,Medium,Rainy,189.42
c80a9c6b-6e71-40d5-a7ed-55edbec73486,"Khambhaliya, Jamnagar","Gota, Ahmedabad",2024-12-16,05:33,28.6,moto,572.0,Medium,Stormy,692.12
a918ee77-03af-4ed1-b4b6-ed8accfba55d,"Khambhaliya, Jamnagar",Nadiad Junction,2024-01-04,09:50,24.4,moto,488.0,Medium,Stormy,590.48
9c530fd2-9c00-4e65-a01c-45875fe64d31,"Adajan, Surat","Khambhaliya, Jamnagar",2024-07-07,21:50,9.2,auto,138.0,Low,Stormy,151.8
2c03fba6-1fe6-4a72-ac21-2e43015c5e88,Surat Airport,"Varachha, Surat",2024-11-30,01:11,29.2,auto,438.0,Medium,Rainy,505.89
d5035ee3-4e7c-49af-b5c9-267e067bac7f,Surat Airport,"Gota, Ahmedabad",2024-12-18,11:04,3.7,auto,55.5,High,Clear,66.6
42925686-8435-45c0-ab36-30912cef91ef,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-03-10,01:03,25.0,moto,500.0,High,Clear,600.0
cf307f4a-c872-4a1f-a79d-22d590a7aa5e,Ahmedabad Railway Station,"Khambhaliya, Jamnagar",2024-02-04,14:56,10.8,bike,108.0,Medium,Clear,118.8
5ec8e028-1bf4-4e07-a6df-d4d57c4ce32d,Surat Airport,"CG Road, Ahmedabad",2024-08-07,18:45,33.3,moto,666.0,High,Stormy,879.12
31f55c8e-37c1-4221-a931-48e2d12b65e9,"Khambhaliya, Jamnagar","Varachha, Surat",2024-09-13,02:27,29.9,auto,448.5,Low,Stormy,493.35
be7ba057-4ea9-4866-961e-d8c32831fa7e,Ahmedabad Railway Station,"Gota, Ahmedabad",2024-02-07,02:50,47.2,moto,944.0,Low,Rainy,991.2
709cca46-9233-4a21-8d38-cb8598cac4e2,Surat Airport,Nadiad Junction,2024-07-20,17:38,6.2,auto,93.0,Low,Rainy,97.65
d712acbc-acbc-49c5-b986-eb1479fbe4ab,Nadiad Junction,Nadiad Bus Stand,2024-08-18,15:47,13.9,bike,139.0,High,Clear,166.8
f99b5093-7ce2-4849-99f3-9f2fedb24d9d,"Gota, Ahmedabad","CG Road, Ahmedabad",2024-02-24,14:20,12.4,auto,186.0,Low,Rainy,195.3
7c6dab54-446d-43e4-a166-d31c6342ba5f,Ahmedabad Railway Station,Surat Airport,2024-09-09,23:04,17.6,bike,176.0,High,Rainy,221.76
ddf1209b-fabd-4aa9-a344-6dc20c1f4096,"Gota, Ahmedabad",Ahmedabad Railway Station,2024-07-25,15:45,37.2,auto,558.0,Low,Rainy,585.9
a7688691-ab0c-4a3d-94e4-d37d4b5ad9aa,"Gota, Ahmedabad",Nadiad Junction,2024-06-29,04:20,21.3,moto,426.0,Low,Rainy,447.3
e49c7d52-7f63-41b4-a799-9b9d16e66046,"CG Road, Ahmedabad","Adajan, Surat",2024-07-28,07:55,12.9,bike,129.0,Low,Stormy,141.9
68e29dd3-4913-49ef-8d80-4a4110b4681f,"Gota, Ahmedabad",Jamnagar Railway Station,2024-10-25,15:43,26.4,moto,528.0,Low,Rainy,554.4
993fc893-8683-4402-b49a-e73049bf56cf,"Adajan, Surat","Varachha, Surat",2024-01-30,03:25,15.8,auto,237.0,High,Rainy,298.62
902b5feb-fac7-48ac-97f8-eaadbcef5777,Nadiad Junction,Jamnagar Railway Station,2024-12-07,06:18,1.8,bike,18.0,Low,Stormy,19.8
45a4c7f0-384c-4f8d-b9e4-48275315adea,"Varachha, Surat",Surat Airport,2024-06-09,08:16,4.2,auto,63.0,Medium,Rainy,72.77
02d9fd95-d8b6-47bc-b4a2-52c921929742,"Gota, Ahmedabad","Varachha, Surat",2024-06-03,06:25,22.5,moto,450.0,Low,Stormy,495.0
de741f96-9509-4d0d-8e51-90aaa49974d3,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-04-16,12:03,19.6,bike,196.0,High,Rainy,246.96
a2c20b95-0914-41ab-9e95-e6fccf906af5,"Varachha, Surat","Gota, Ahmedabad",2024-02-07,20:32,45.0,moto,900.0,High,Clear,1080.0
3f235def-7d87-4f29-ac9e-c451893fc52b,"Khambhaliya, Jamnagar","Varachha, Surat",2024-05-21,09:28,41.5,moto,830.0,Low,Rainy,871.5
7a196fea-2429-421d-b3cb-5bb481a9ecfe,"CG Road, Ahmedabad",Nadiad Bus Stand,2024-03-26,02:57,4.7,bike,47.0,Low,Rainy,49.35
dd54f6ae-90dd-4447-bc6a-21b6f04bc346,Jamnagar Railway Station,"Adajan, Surat",2024-09-30,06:56,23.4,auto,351.0,High,Clear,421.2
fe8fda3b-c3d6-474e-ae8c-20067174b1ef,Ahmedabad Railway Station,Surat Airport,2024-07-17,12:16,2.8,bike,28.0,Medium,Clear,30.8
7949b8f8-1518-4c8a-9775-615814762247,Nadiad Junction,"Gota, Ahmedabad",2024-11-12,21:36,10.7,bike,107.0,Low,Stormy,117.7
37024e6a-d6e0-4f05-b155-77c122137fd2,Nadiad Junction,"Varachha, Surat",2024-07-28,05:29,23.6,auto,354.0,Medium,Clear,389.4
b81d622f-0495-46fc-92dc-3c63ffd8f8ac,Ahmedabad Railway Station,Jamnagar Railway Station,2024-09-17,14:34,20.2,auto,303.0,High,Stormy,399.96
1b16e73e-7fb5-4fff-9aa1-c624c0df9b4b,Nadiad Bus Stand,"CG Road, Ahmedabad",2024-05-04,10:18,33.6,moto,672.0,High,Rainy,846.72
b6d08d33-dba1-4a76-8109-043d85fc470c,"Adajan, Surat",Nadiad Bus Stand,2024-02-05,21:42,43.6,moto,872.0,Medium,Rainy,1007.16
28eb1db4-ff17-463a-8033-c2479094e2ab,Surat Airport,Jamnagar Railway Station,2024-06-24,16:55,40.1,moto,802.0,High,Rainy,1010.52
89990386-49f9-4279-94d9-1a91a6f30869,Ahmedabad Railway Station,Nadiad Junction,2024-08-16,14:10,5.9,bike,59.0,High,Stormy,77.88
0378f916-3107-4792-87b0-e48d9c034a2b,"Varachha, Surat",Ahmedabad Railway Station,2024-10-27,20:07,46.3,moto,926.0,Medium,Rainy,1069.53
b459f390-39a0-4c23-8ffc-7a2312465d72,Ahmedabad Railway Station,Nadiad Junction,2024-12-25,12:25,14.5,bike,145.0,Low,Clear,145.0
7743150e-66bc-4581-b79b-7bebcbb79387,Surat Airport,"Adajan, Surat",2024-03-03,11:42,35.7,auto,535.5,Low,Stormy,589.05
5493287b-bda8-4059-b5f9-d734fabc1479,"Gota, Ahmedabad","Adajan, Surat",2024-05-26,06:08,11.1,auto,166.5,Medium,Clear,183.15
0a8f6fbd-e6a4-45f9-b2fe-408fd4c2bb80,Surat Airport,Nadiad Bus Stand,2024-09-21,12:56,3.5,bike,35.0,High,Clear,42.0
73c282da-191d-4034-8cca-19dd9122ee5a,Ahmedabad Railway Station,Nadiad Junction,2024-07-15,01:25,11.6,bike,116.0,Low,Stormy,127.6
eb4c24a8-65a8-482b-a726-0acf21c4c109,Nadiad Bus Stand,"Adajan, Surat",2024-05-31,10:48,14.2,bike,142.0,Low,Stormy,156.2
41d2e938-c3aa-4931-82ad-adc34c9ba052,Nadiad Bus Stand,Ahmedabad Railway Station,2024-12-20,20:07,27.3,moto,546.0,Low,Stormy,600.6
3ec937eb-1c33-44db-9c32-2cad8da71ee5,Nadiad Junction,"Gota, Ahmedabad",2024-11-16,18:34,37.2,moto,744.0,High,Stormy,982.08
60cf39eb-2014-4f4e-9264-4225fb7e1233,Nadiad Bus Stand,"Khambhaliya, Jamnagar",2024-06-29,21:41,47.0,moto,940.0,High,Rainy,1184.4
f03b1aaf-2015-40e6-a223-2a2c04fd65d9,"Varachha, Surat","Adajan, Surat",2024-09-01,03:06,31.5,moto,630.0,Medium,Clear,693.0
4d06d823-1efc-4f9c-a409-7c3388a42173,"CG Road, Ahmedabad","Gota, Ahmedabad",2024-03-14,09:05,6.9,bike,69.0,High,Clear,82.8
09d9b195-385d-4c21-9cb3-52d41dd0f20e,"Khambhaliya, Jamnagar",Nadiad Bus Stand,2024-06-28,20:39,9.3,auto,139.5,High,Clear,167.4
a26e5518-929a-408a-a913-e06fcd4e0687,Surat Airport,Nadiad Junction,2024-07-03,09:42,49.4,moto,988.0,Medium,Rainy,1141.14
c14981dd-a1ce-43ab-a00e-1e9e50989a3f,Nadiad Junction,Surat Airport,2024-09-12,08:17,6.2,bike,62.0,Medium,Stormy,75.02
34595d0d-5d95-48d2-9d28-eae53cb938f2,Jamnagar Railway Station,Surat Airport,2024-04-29,10:37,37.7,auto,565.5,High,Clear,678.6
29d5bfb6-9a7b-4d3e-b5ce-1cebe8ce0d54,"Khambhaliya, Jamnagar",Nadiad Bus Stand,2024-06-12,05:31,15.5,auto,232.5,Low,Rainy,244.12
52b61654-06c4-429a-a458-87d03692394a,"Khambhaliya, Jamnagar",Surat Airport,2024-05-20,23:12,18.8,bike,188.0,Medium,Clear,206.8
83466cf5-d405-4c7a-a27f-54850aef21d2,"Gota, Ahmedabad",Nadiad Junction,2024-01-31,12:51,19.7,auto,295.5,Low,Clear,295.5
16f4e4a0-bdd3-4225-aa74-5f576cc0e544,Jamnagar Railway Station,Nadiad Junction,2024-06-10,17:47,1.3,bike,13.0,Low,Rainy,13.65
c4b5fb26-4b4f-49fd-bb8f-bb63a12af3ce,"Khambhaliya, Jamnagar","CG Road, Ahmedabad",2024-06-25,21:09,44.9,moto,898.0,High,Clear,1077.6
8ca21b8a-9089-420d-8f4d-fc66eaaa182d,Nadiad Junction,"Gota, Ahmedabad",2024-07-21,17:07,27.9,auto,418.5,High,Rainy,527.31
449f40f2-9678-49e9-a2ef-1be1fbe4c59f,"Varachha, Surat",Nadiad Junction,2024-06-26,16:15,27.0,auto,405.0,Medium,Stormy,490.05
545979c0-6271-4773-a5e1-787607e148b1,"Khambhaliya, Jamnagar",Ahmedabad Railway Station,2024-09-24,16:15,33.7,moto,674.0,Low,Clear,674.0
91a61a6c-c970-4eef-a3e6-a657cb7faf25,"CG Road, Ahmedabad",Ahmedabad Railway Station,2024-12-09,11:27,38.6,auto,579.0,Low,Clear,579.0
1e24a580-4f02-4300-92a8-e9aed5deb415,"Gota, Ahmedabad",Nadiad Bus Stand,2024-03-30,09:38,20.8,auto,312.0,Low,Stormy,343.2
31a07251-a4f4-4ff3-907d-e79e1778cf74,Nadiad Bus Stand,"Varachha, Surat",2024-01-26,17:25,21.1,moto,422.0,High,Clear,506.4
bf718384-37da-4469-a686-f87d5060e3b1,"Khambhaliya, Jamnagar",Nadiad Bus Stand,2024-09-09,10:02,4.6,bike,46.0,Low,Stormy,50.6
